timestamp,TypPS,oxygen,pm10,cnt0_5,co,temperature,performance,co2,measuretime,so2,no2,cnt5,pm1,cnt1,dewpt,tvoc,pressure,cnt10,dCO2dt,sound_max,health,temperature_o2,cnt2_5,o3,humidity,dHdt,humidity_abs,sound,pm2_5,cnt0_3,n_danger,event,location
2023-07-06 19:20:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Moderate,Excellent,Good,2.0,normal,apartment
2023-07-06 19:22:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Moderate,Poor,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Good,2.0,normal,apartment
2023-07-06 19:24:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Moderate,Excellent,Good,2.0,normal,apartment
2023-07-06 19:26:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Poor,Moderate,Good,Excellent,Excellent,Excellent,Dangerous,Good,Moderate,Excellent,Good,3.0,normal,apartment
2023-07-06 19:28:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Dangerous,Good,Moderate,Excellent,Good,2.0,normal,apartment
2023-07-06 19:30:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Moderate,Moderate,Good,Good,Excellent,Excellent,Excellent,Moderate,Excellent,Moderate,Excellent,Excellent,2.0,normal,apartment
2023-07-06 19:32:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,Excellent,Dangerous,Excellent,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-06 19:34:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,Poor,Good,Excellent,Good,Excellent,Excellent,Excellent,Dangerous,Excellent,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 19:36:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,Poor,Moderate,Excellent,Good,Excellent,Excellent,Excellent,Dangerous,Excellent,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 19:38:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,Poor,Good,Excellent,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 19:40:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,Moderate,Moderate,Excellent,Good,Excellent,Excellent,Excellent,Poor,Excellent,Moderate,Excellent,Excellent,3.0,normal,apartment
2023-07-06 19:42:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 19:44:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Good,Good,Good,Excellent,Excellent,Excellent,Moderate,Excellent,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-06 19:46:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,Excellent,Moderate,Excellent,Good,Excellent,Excellent,1.0,normal,apartment
2023-07-06 19:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,apartment
2023-07-06 19:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,apartment
2023-07-06 19:52:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Poor,Moderate,Poor,Good,Excellent,Excellent,Excellent,Dangerous,Excellent,Good,Excellent,Excellent,5.0,normal,apartment
2023-07-06 19:54:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Poor,Moderate,Poor,Good,Excellent,Excellent,Excellent,Good,Excellent,Moderate,Excellent,Excellent,4.0,normal,apartment
2023-07-06 19:56:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Poor,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Moderate,Excellent,Excellent,5.0,normal,apartment
2023-07-06 19:58:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Excellent,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Excellent,Moderate,Excellent,Excellent,3.0,normal,apartment
2023-07-06 20:00:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 20:02:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 20:04:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Good,Poor,Good,Good,Excellent,Excellent,Excellent,Moderate,Excellent,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-06 20:06:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,Excellent,Poor,Excellent,Moderate,Excellent,Excellent,3.0,normal,apartment
2023-07-06 20:08:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Good,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 20:10:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Good,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 20:12:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Good,Excellent,Moderate,Excellent,Excellent,2.0,normal,apartment
2023-07-06 20:14:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Poor,Good,Good,Excellent,Excellent,Excellent,Dangerous,Excellent,Moderate,Excellent,Excellent,4.0,normal,apartment
2023-07-06 20:16:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Good,Good,Excellent,Excellent,Excellent,Dangerous,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 20:18:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Good,Good,Good,Excellent,Excellent,Excellent,Dangerous,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 20:20:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,Excellent,Moderate,Excellent,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-06 20:22:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,Excellent,Good,Excellent,Moderate,Excellent,Excellent,2.0,normal,apartment
2023-07-06 20:24:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 20:26:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 20:28:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,Excellent,Dangerous,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 20:30:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Good,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 20:32:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Good,Good,Excellent,Excellent,Excellent,Moderate,Excellent,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-06 20:34:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Good,Good,Excellent,Excellent,Excellent,Moderate,Excellent,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-06 20:36:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Good,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 20:38:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Good,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 20:40:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Moderate,Moderate,Good,Good,Excellent,Excellent,Excellent,Good,Excellent,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-06 20:42:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 20:44:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Poor,Good,Good,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 20:46:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Dangerous,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 20:48:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Dangerous,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 20:50:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Dangerous,Good,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 20:52:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Dangerous,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,5.0,normal,apartment
2023-07-06 20:54:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Poor,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,5.0,normal,apartment
2023-07-06 20:56:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Poor,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Excellent,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 20:58:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Poor,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Excellent,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 21:00:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Poor,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,5.0,normal,apartment
2023-07-06 21:02:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Poor,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,5.0,normal,apartment
2023-07-06 21:04:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Dangerous,Moderate,Poor,Good,Excellent,Excellent,Excellent,Dangerous,Good,Good,Excellent,Excellent,6.0,normal,apartment
2023-07-06 21:06:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Poor,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Dangerous,Good,Good,Excellent,Excellent,5.0,normal,apartment
2023-07-06 21:08:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Poor,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 21:10:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Excellent,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 21:12:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Dangerous,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,5.0,normal,apartment
2023-07-06 21:14:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Dangerous,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 21:16:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Dangerous,Moderate,Good,Good,Excellent,Excellent,Excellent,Dangerous,Excellent,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 21:18:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Dangerous,Moderate,Good,Good,Excellent,Excellent,Excellent,Dangerous,Excellent,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 21:20:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Poor,Moderate,Good,Good,Excellent,Excellent,Excellent,Dangerous,Excellent,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 21:22:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Moderate,Moderate,Good,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 21:24:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Moderate,Moderate,Good,Good,Excellent,Excellent,Excellent,Moderate,Excellent,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-06 21:26:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Moderate,Moderate,Good,Good,Excellent,Excellent,Excellent,Moderate,Excellent,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-06 21:28:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Moderate,Moderate,Good,Good,Excellent,Excellent,Excellent,Moderate,Excellent,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-06 21:30:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,Excellent,Good,Excellent,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-06 21:32:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,Excellent,Good,Excellent,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-06 21:34:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,Excellent,Good,Excellent,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-06 21:36:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 21:38:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Excellent,Poor,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 21:40:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Dangerous,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,5.0,normal,apartment
2023-07-06 21:42:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Dangerous,Good,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,5.0,normal,apartment
2023-07-06 21:44:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Poor,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Moderate,Excellent,Excellent,5.0,normal,apartment
2023-07-06 21:46:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Poor,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,5.0,normal,apartment
2023-07-06 21:48:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Dangerous,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Excellent,Good,Excellent,Excellent,5.0,normal,apartment
2023-07-06 21:50:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Dangerous,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 21:52:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Poor,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,5.0,normal,apartment
2023-07-06 21:54:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 21:56:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-07-06 21:58:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Excellent,Good,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 22:00:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Excellent,Good,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,3.0,normal,apartment
2023-07-06 22:02:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Poor,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 22:04:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Dangerous,Good,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 22:06:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Poor,Poor,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,5.0,normal,apartment
2023-07-06 22:08:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 22:10:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,4.0,normal,apartment
2023-07-06 22:12:00,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Poor,Good,Moderate,Excellent,Excellent,4.0,normal,apartment
2023-07-06 22:14:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Good,Excellent,Excellent,Moderate,Moderate,Good,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
